mun,zip,prov,year,geom_id,property_type,property_status,contract_type,property_avg_price
PONTE IN VALTELLINA,NA,SO,2021,3mKW,Ville_e_Villini,NORMALE,rents,3.356131487312291
PONTE IN VALTELLINA,NA,SO,2021,3mKW,Ville_e_Villini,NORMALE,sales,1022.8414731112149
PONTE IN VALTELLINA,NA,SO,2021,3mKW,Ville_e_Villini,OTTIMO,rents,4.382454984550188
PONTE IN VALTELLINA,NA,SO,2021,3mKW,Ville_e_Villini,OTTIMO,sales,1329.8383105515218
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_civili,NORMALE,rents,3.202772054659298
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_civili,NORMALE,sales,995.1676303117229
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_civili,OTTIMO,rents,4.086336897809685
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_civili,OTTIMO,sales,1252.1401884229924
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_di_tipo_economico,NORMALE,rents,2.6345375010488015
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_di_tipo_economico,NORMALE,sales,817.0345394232997
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_di_tipo_economico,OTTIMO,rents,3.3724284707290906
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_di_tipo_economico,OTTIMO,sales,1043.9325713775224
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_tipiche_dei_luoghi,NORMALE,rents,2.099886657005348
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_tipiche_dei_luoghi,NORMALE,sales,623.7058916036476
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_tipiche_dei_luoghi,SCADENTE,rents,1.6089422906739723
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Abitazioni_tipiche_dei_luoghi,SCADENTE,sales,483.41207685764186
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Autorimesse,NORMALE,rents,1.8914746410883752
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Autorimesse,NORMALE,sales,439.43910310117843
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Box,NORMALE,rents,2.728403031785156
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Box,NORMALE,sales,671.0121991439005
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_industriali,NORMALE,rents,1.5318391864827823
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_industriali,NORMALE,sales,415.91959324139117
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_industriali,OTTIMO,rents,2.184080406758609
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_industriali,OTTIMO,sales,582.9597966206956
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_tipici,NORMALE,rents,1.6809251898751014
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_tipici,NORMALE,sales,456.9238878166004
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_tipici,OTTIMO,rents,2.417398662877079
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Capannoni_tipici,OTTIMO,sales,642.6401162103923
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Laboratori,NORMALE,rents,1.8032765924612317
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Laboratori,NORMALE,sales,467.9080917528414
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Magazzini,NORMALE,rents,1.6561608087160606
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Magazzini,NORMALE,sales,416.2150689827681
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Magazzini,OTTIMO,rents,2.263048762831267
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Magazzini,OTTIMO,sales,584.2796816617711
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Negozi,NORMALE,rents,4.729931495545755
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Negozi,NORMALE,sales,1033.8692260861103
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Negozi,OTTIMO,rents,5.941221582716242
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Negozi,OTTIMO,sales,1287.7807264890548
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Uffici,NORMALE,rents,3.260117749151093
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Uffici,NORMALE,sales,947.0604081508259
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Uffici,OTTIMO,rents,4.236718363346246
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Uffici,OTTIMO,sales,1222.5799887593478
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Ville_e_Villini,NORMALE,rents,3.3600990737900585
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Ville_e_Villini,NORMALE,sales,1023.124631849625
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Ville_e_Villini,OTTIMO,rents,4.384541390935237
PONTE IN VALTELLINA,NA,SO,2022,3mKW,Ville_e_Villini,OTTIMO,sales,1329.6021995331732
PONTE LAMBRO,NA,CO,2011,QMjA,Abitazioni_civili,NORMALE,rents,4.739232218437248
PONTE LAMBRO,NA,CO,2011,QMjA,Abitazioni_civili,NORMALE,sales,1330.8681234039518
PONTE LAMBRO,NA,CO,2011,QMjA,Abitazioni_civili,OTTIMO,sales,1900
PONTE LAMBRO,NA,CO,2011,QMjA,Abitazioni_di_tipo_economico,NORMALE,rents,4.195695401286317
PONTE LAMBRO,NA,CO,2011,QMjA,Abitazioni_di_tipo_economico,NORMALE,sales,1289.5027310143175
PONTE LAMBRO,NA,CO,2011,QMjA,Box,NORMALE,rents,3.8772479701105333
PONTE LAMBRO,NA,CO,2011,QMjA,Box,NORMALE,sales,837.5287054036869
PONTE LAMBRO,NA,CO,2011,QMjA,Capannoni_industriali,NORMALE,rents,2.796446344538481
PONTE LAMBRO,NA,CO,2011,QMjA,Capannoni_industriali,NORMALE,sales,631.3128940005463
PONTE LAMBRO,NA,CO,2011,QMjA,Laboratori,NORMALE,rents,2.479274661604168
PONTE LAMBRO,NA,CO,2011,QMjA,Laboratori,NORMALE,sales,562.6257880010926
PONTE LAMBRO,NA,CO,2011,QMjA,Magazzini,NORMALE,rents,2.318144265079148
PONTE LAMBRO,NA,CO,2011,QMjA,Magazzini,NORMALE,sales,512.6257880010926
PONTE LAMBRO,NA,CO,2011,QMjA,Negozi,NORMALE,rents,5.6599938591279315
PONTE LAMBRO,NA,CO,2011,QMjA,Negozi,NORMALE,sales,1197.9080141506481
PONTE LAMBRO,NA,CO,2011,QMjA,Uffici,NORMALE,rents,3.403533026575521
PONTE LAMBRO,NA,CO,2011,QMjA,Uffici,NORMALE,sales,1022.8739242619628
PONTE LAMBRO,NA,CO,2011,QMjA,Ville_e_Villini,NORMALE,rents,5.799706759829765
PONTE LAMBRO,NA,CO,2011,QMjA,Ville_e_Villini,NORMALE,sales,1402.6369666721948
PONTE LAMBRO,NA,CO,2011,QMjA,Ville_e_Villini,OTTIMO,sales,1975
PONTE LAMBRO,NA,CO,2015,QMjA,Abitazioni_civili,NORMALE,rents,4.493274629456526
PONTE LAMBRO,NA,CO,2015,QMjA,Abitazioni_civili,NORMALE,sales,1327.956547272181
PONTE LAMBRO,NA,CO,2015,QMjA,Abitazioni_civili,OTTIMO,sales,1949.9999999999998
PONTE LAMBRO,NA,CO,2015,QMjA,Abitazioni_di_tipo_economico,NORMALE,rents,3.698855840134294
PONTE LAMBRO,NA,CO,2015,QMjA,Abitazioni_di_tipo_economico,NORMALE,sales,1081.734228619391
PONTE LAMBRO,NA,CO,2015,QMjA,Box,NORMALE,rents,4.185275860644312
PONTE LAMBRO,NA,CO,2015,QMjA,Box,NORMALE,sales,873.1669757820027
PONTE LAMBRO,NA,CO,2015,QMjA,Capannoni_industriali,NORMALE,rents,2.2582508811480104
PONTE LAMBRO,NA,CO,2015,QMjA,Capannoni_industriali,NORMALE,sales,497.3817184077577
PONTE LAMBRO,NA,CO,2015,QMjA,Laboratori,NORMALE,rents,2.113244937831732
PONTE LAMBRO,NA,CO,2015,QMjA,Laboratori,NORMALE,sales,456.8653167551287
PONTE LAMBRO,NA,CO,2015,QMjA,Magazzini,NORMALE,rents,2.3508187364415525
PONTE LAMBRO,NA,CO,2015,QMjA,Magazzini,NORMALE,sales,509.66357651312717
PONTE LAMBRO,NA,CO,2015,QMjA,Negozi,NORMALE,rents,4.731954903298396
PONTE LAMBRO,NA,CO,2015,QMjA,Negozi,NORMALE,sales,1167.5726601085978
PONTE LAMBRO,NA,CO,2015,QMjA,Uffici,NORMALE,rents,2.9309044801838184
PONTE LAMBRO,NA,CO,2015,QMjA,Uffici,NORMALE,sales,1012.7997835768314
PONTE LAMBRO,NA,CO,2015,QMjA,Ville_e_Villini,NORMALE,sales,1422.7147370563607
PONTE LAMBRO,NA,CO,2015,QMjA,Ville_e_Villini,OTTIMO,sales,1974.9999999999998
PONTE LAMBRO,NA,CO,2019,QMjA,Abitazioni_civili,NORMALE,rents,4.575382539417763
PONTE LAMBRO,NA,CO,2019,QMjA,Abitazioni_civili,NORMALE,sales,1266.0505431278311
PONTE LAMBRO,NA,CO,2019,QMjA,Abitazioni_civili,OTTIMO,rents,0
PONTE LAMBRO,NA,CO,2019,QMjA,Abitazioni_civili,OTTIMO,sales,1900.0000000000002
PONTE LAMBRO,NA,CO,2019,QMjA,Abitazioni_di_tipo_economico,NORMALE,rents,3.6851420568869466
PONTE LAMBRO,NA,CO,2019,QMjA,Abitazioni_di_tipo_economico,NORMALE,sales,1015.7345795552782
PONTE LAMBRO,NA,CO,2019,QMjA,Box,NORMALE,rents,3.5454387670460585
PONTE LAMBRO,NA,CO,2019,QMjA,Box,NORMALE,sales,873.4333142863765
PONTE LAMBRO,NA,CO,2019,QMjA,Capannoni_industriali,NORMALE,rents,2.2495974265116523
PONTE LAMBRO,NA,CO,2019,QMjA,Capannoni_industriali,NORMALE,sales,495.0440232225095
PONTE LAMBRO,NA,CO,2019,QMjA,Laboratori,NORMALE,rents,2.1082684746390417
PONTE LAMBRO,NA,CO,2019,QMjA,Laboratori,NORMALE,sales,455.53825990374435
PONTE LAMBRO,NA,CO,2019,QMjA,Magazzini,NORMALE,rents,2.3481185523285157
PONTE LAMBRO,NA,CO,2019,QMjA,Magazzini,NORMALE,sales,508.0819377008248
PONTE LAMBRO,NA,CO,2019,QMjA,Negozi,NORMALE,rents,3.9938734762999615
PONTE LAMBRO,NA,CO,2019,QMjA,Negozi,NORMALE,sales,1162.9049259236187
PONTE LAMBRO,NA,CO,2019,QMjA,Uffici,NORMALE,rents,3.1824468982093683
PONTE LAMBRO,NA,CO,2019,QMjA,Uffici,NORMALE,sales,1037.2904113648822
PONTE LAMBRO,NA,CO,2019,QMjA,Ville_e_Villini,NORMALE,rents,0
PONTE LAMBRO,NA,CO,2019,QMjA,Ville_e_Villini,NORMALE,sales,1418.6671467240888
PONTE LAMBRO,NA,CO,2019,QMjA,Ville_e_Villini,OTTIMO,rents,0
PONTE LAMBRO,NA,CO,2019,QMjA,Ville_e_Villini,OTTIMO,sales,1975
PONTE LAMBRO,NA,CO,2020,QMjA,Abitazioni_civili,NORMALE,rents,4.575368592675749
PONTE LAMBRO,NA,CO,2020,QMjA,Abitazioni_civili,NORMALE,sales,1232.4041467286922
PONTE LAMBRO,NA,CO,2020,QMjA,Abitazioni_civili,OTTIMO,rents,0
PONTE LAMBRO,NA,CO,2020,QMjA,Abitazioni_civili,OTTIMO,sales,1900.0000000000002
PONTE LAMBRO,NA,CO,2020,QMjA,Abitazioni_di_tipo_economico,NORMALE,rents,3.685146159301538
PONTE LAMBRO,NA,CO,2020,QMjA,Abitazioni_di_tipo_economico,NORMALE,sales,1015.7351656145055
PONTE LAMBRO,NA,CO,2020,QMjA,Box,NORMALE,rents,3.545473665283377
PONTE LAMBRO,NA,CO,2020,QMjA,Box,NORMALE,sales,873.4315844283342
PONTE LAMBRO,NA,CO,2020,QMjA,Capannoni_industriali,NORMALE,rents,2.2495971196915203
PONTE LAMBRO,NA,CO,2020,QMjA,Capannoni_industriali,NORMALE,sales,495.0439539919791
PONTE LAMBRO,NA,CO,2020,QMjA,Laboratori,NORMALE,rents,2.108268462059695
PONTE LAMBRO,NA,CO,2020,QMjA,Laboratori,NORMALE,sales,455.53825654925197
PONTE LAMBRO,NA,CO,2020,QMjA,Magazzini,NORMALE,rents,2.3481160733155266
PONTE LAMBRO,NA,CO,2020,QMjA,Magazzini,NORMALE,sales,508.0816246793646
PONTE LAMBRO,NA,CO,2020,QMjA,Negozi,NORMALE,rents,3.993827261069248
PONTE LAMBRO,NA,CO,2020,QMjA,Negozi,NORMALE,sales,1162.9036780308934
PONTE LAMBRO,NA,CO,2020,QMjA,Uffici,NORMALE,rents,3.1823909427139925
PONTE LAMBRO,NA,CO,2020,QMjA,Uffici,NORMALE,sales,1037.2791976211333
PONTE LAMBRO,NA,CO,2020,QMjA,Ville_e_Villini,NORMALE,rents,0
PONTE LAMBRO,NA,CO,2020,QMjA,Ville_e_Villini,NORMALE,sales,1418.6661777616978
PONTE LAMBRO,NA,CO,2020,QMjA,Ville_e_Villini,OTTIMO,rents,0
PONTE LAMBRO,NA,CO,2020,QMjA,Ville_e_Villini,OTTIMO,sales,1975.0000000000002
PONTE LAMBRO,NA,CO,2021,QMjA,Abitazioni_civili,NORMALE,rents,4.575367458403236
PONTE LAMBRO,NA,CO,2021,QMjA,Abitazioni_civili,NORMALE,sales,1215.5822286101288
PONTE LAMBRO,NA,CO,2021,QMjA,Abitazioni_civili,OTTIMO,sales,1900
PONTE LAMBRO,NA,CO,2021,QMjA,Abitazioni_di_tipo_economico,NORMALE,rents,3.685146073922188
PONTE LAMBRO,NA,CO,2021,QMjA,Abitazioni_di_tipo_economico,NORMALE,sales,1015.7351534174554
PONTE LAMBRO,NA,CO,2021,QMjA,Box,NORMALE,rents,4.210254477246549
PONTE LAMBRO,NA,CO,2021,QMjA,Box,NORMALE,sales,873.4314876666143
PONTE LAMBRO,NA,CO,2021,QMjA,Capannoni_industriali,NORMALE,rents,2.2495969973460044
PONTE LAMBRO,NA,CO,2021,QMjA,Capannoni_industriali,NORMALE,sales,495.0439165131505
PONTE LAMBRO,NA,CO,2021,QMjA,Laboratori,NORMALE,rents,2.108268338568461
PONTE LAMBRO,NA,CO,2021,QMjA,Laboratori,NORMALE,sales,455.5382236182562
PONTE LAMBRO,NA,CO,2021,QMjA,Magazzini,NORMALE,rents,2.348115858637544
PONTE LAMBRO,NA,CO,2021,QMjA,Magazzini,NORMALE,sales,508.08156697180823
PONTE LAMBRO,NA,CO,2021,QMjA,Negozi,NORMALE,rents,4.686908528601473
PONTE LAMBRO,NA,CO,2021,QMjA,Negozi,NORMALE,sales,1162.9034883644126
PONTE LAMBRO,NA,CO,2021,QMjA,Uffici,NORMALE,rents,3.1823906950458145
PONTE LAMBRO,NA,CO,2021,QMjA,Uffici,NORMALE,sales,1037.2791587044578
PONTE LAMBRO,NA,CO,2021,QMjA,Ville_e_Villini,NORMALE,sales,1418.666032208827
PONTE LAMBRO,NA,CO,2021,QMjA,Ville_e_Villini,OTTIMO,sales,1975.0000000000005
PONTE LAMBRO,NA,CO,2022,QMjA,Abitazioni_civili,NORMALE,rents,4.5742524058233
PONTE LAMBRO,NA,CO,2022,QMjA,Abitazioni_civili,NORMALE,sales,1282.640077216398
PONTE LAMBRO,NA,CO,2022,QMjA,Abitazioni_civili,OTTIMO,sales,1899.9999999999998
PONTE LAMBRO,NA,CO,2022,QMjA,Abitazioni_di_tipo_economico,NORMALE,rents,3.6850267861267327
PONTE LAMBRO,NA,CO,2022,QMjA,Abitazioni_di_tipo_economico,NORMALE,sales,1015.718112303819
PONTE LAMBRO,NA,CO,2022,QMjA,Box,NORMALE,rents,4.209391509523865
PONTE LAMBRO,NA,CO,2022,QMjA,Box,NORMALE,sales,873.2824238282773
PONTE LAMBRO,NA,CO,2022,QMjA,Capannoni_industriali,NORMALE,rents,2.2492744878204576
PONTE LAMBRO,NA,CO,2022,QMjA,Capannoni_industriali,NORMALE,sales,494.95679393754347
PONTE LAMBRO,NA,CO,2022,QMjA,Laboratori,NORMALE,rents,2.108082893062633
PONTE LAMBRO,NA,CO,2022,QMjA,Laboratori,NORMALE,sales,455.48877148336885
PONTE LAMBRO,NA,CO,2022,QMjA,Magazzini,NORMALE,rents,2.3477881106982164
PONTE LAMBRO,NA,CO,2022,QMjA,Magazzini,NORMALE,sales,507.9942371029354
PONTE LAMBRO,NA,CO,2022,QMjA,Negozi,NORMALE,rents,4.686516582987837
PONTE LAMBRO,NA,CO,2022,QMjA,Negozi,NORMALE,sales,1162.6159840575303
PONTE LAMBRO,NA,CO,2022,QMjA,Uffici,NORMALE,rents,3.1820478675777255
PONTE LAMBRO,NA,CO,2022,QMjA,Uffici,NORMALE,sales,1037.1212502676087
PONTE LAMBRO,NA,CO,2022,QMjA,Ville_e_Villini,NORMALE,sales,1418.4300233790907
PONTE LAMBRO,NA,CO,2022,QMjA,Ville_e_Villini,OTTIMO,sales,1974.9999999999998
PONTE NIZZA,NA,PV,2011,ARbs,Abitazioni_civili,NORMALE,sales,903.5031275348766
PONTE NIZZA,NA,PV,2011,ARbs,Abitazioni_civili,OTTIMO,sales,1126.1677091782924
PONTE NIZZA,NA,PV,2011,ARbs,Box,NORMALE,sales,573.8322908217078
PONTE NIZZA,NA,PV,2011,ARbs,Negozi,NORMALE,sales,950
PONTE NIZZA,NA,PV,2011,ARbs,Negozi,OTTIMO,sales,1150
PONTE NIZZA,NA,PV,2011,ARbs,Uffici,NORMALE,sales,1000
PONTE NIZZA,NA,PV,2011,ARbs,Uffici,OTTIMO,sales,1175
PONTE NIZZA,NA,PV,2011,ARbs,Ville_e_Villini,NORMALE,sales,1000
PONTE NIZZA,NA,PV,2011,ARbs,Ville_e_Villini,OTTIMO,sales,1200
PONTE NIZZA,NA,PV,2015,ARbs,Abitazioni_civili,NORMALE,sales,840
PONTE NIZZA,NA,PV,2015,ARbs,Abitazioni_civili,OTTIMO,sales,1005
PONTE NIZZA,NA,PV,2015,ARbs,Box,NORMALE,sales,482.5
PONTE NIZZA,NA,PV,2015,ARbs,Capannoni_industriali,NORMALE,sales,332.5
PONTE NIZZA,NA,PV,2015,ARbs,Negozi,NORMALE,sales,819.9999999999999
PONTE NIZZA,NA,PV,2015,ARbs,Negozi,OTTIMO,sales,1000
PONTE NIZZA,NA,PV,2015,ARbs,Uffici,NORMALE,sales,884.9999999999999
PONTE NIZZA,NA,PV,2015,ARbs,Uffici,OTTIMO,sales,1030
PONTE NIZZA,NA,PV,2015,ARbs,Ville_e_Villini,NORMALE,sales,820.0000000000001
PONTE NIZZA,NA,PV,2015,ARbs,Ville_e_Villini,OTTIMO,sales,1025
PONTE NIZZA,NA,PV,2019,ARbs,Abitazioni_civili,NORMALE,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Abitazioni_civili,NORMALE,sales,819.9999999999999
PONTE NIZZA,NA,PV,2019,ARbs,Abitazioni_civili,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Abitazioni_civili,OTTIMO,sales,994.9999999999999
PONTE NIZZA,NA,PV,2019,ARbs,Box,NORMALE,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Box,NORMALE,sales,472.5
PONTE NIZZA,NA,PV,2019,ARbs,Capannoni_industriali,NORMALE,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Capannoni_industriali,NORMALE,sales,322.49999999999994
PONTE NIZZA,NA,PV,2019,ARbs,Negozi,NORMALE,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Negozi,NORMALE,sales,760
PONTE NIZZA,NA,PV,2019,ARbs,Negozi,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Negozi,OTTIMO,sales,915
PONTE NIZZA,NA,PV,2019,ARbs,Uffici,NORMALE,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Uffici,NORMALE,sales,840
PONTE NIZZA,NA,PV,2019,ARbs,Uffici,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Uffici,OTTIMO,sales,955
PONTE NIZZA,NA,PV,2019,ARbs,Ville_e_Villini,NORMALE,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Ville_e_Villini,NORMALE,sales,800
PONTE NIZZA,NA,PV,2019,ARbs,Ville_e_Villini,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2019,ARbs,Ville_e_Villini,OTTIMO,sales,1015
PONTE NIZZA,NA,PV,2020,ARbs,Abitazioni_civili,NORMALE,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Abitazioni_civili,NORMALE,sales,819.9999999999999
PONTE NIZZA,NA,PV,2020,ARbs,Abitazioni_civili,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Abitazioni_civili,OTTIMO,sales,994.9999999999999
PONTE NIZZA,NA,PV,2020,ARbs,Box,NORMALE,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Box,NORMALE,sales,472.5
PONTE NIZZA,NA,PV,2020,ARbs,Capannoni_industriali,NORMALE,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Capannoni_industriali,NORMALE,sales,322.49999999999994
PONTE NIZZA,NA,PV,2020,ARbs,Negozi,NORMALE,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Negozi,NORMALE,sales,760
PONTE NIZZA,NA,PV,2020,ARbs,Negozi,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Negozi,OTTIMO,sales,915
PONTE NIZZA,NA,PV,2020,ARbs,Ville_e_Villini,NORMALE,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Ville_e_Villini,NORMALE,sales,800
PONTE NIZZA,NA,PV,2020,ARbs,Ville_e_Villini,OTTIMO,rents,0
PONTE NIZZA,NA,PV,2020,ARbs,Ville_e_Villini,OTTIMO,sales,1015
PONTE NIZZA,NA,PV,2021,ARbs,Abitazioni_civili,NORMALE,sales,810
PONTE NIZZA,NA,PV,2021,ARbs,Abitazioni_civili,OTTIMO,sales,990
PONTE NIZZA,NA,PV,2021,ARbs,Box,NORMALE,sales,465
PONTE NIZZA,NA,PV,2021,ARbs,Capannoni_industriali,NORMALE,sales,290
PONTE NIZZA,NA,PV,2021,ARbs,Negozi,NORMALE,sales,745
PONTE NIZZA,NA,PV,2021,ARbs,Negozi,OTTIMO,sales,895
PONTE NIZZA,NA,PV,2021,ARbs,Ville_e_Villini,NORMALE,sales,790.0000000000001
PONTE NIZZA,NA,PV,2021,ARbs,Ville_e_Villini,OTTIMO,sales,1010
PONTE NIZZA,NA,PV,2022,ARbs,Abitazioni_civili,NORMALE,sales,810
PONTE NIZZA,NA,PV,2022,ARbs,Abitazioni_civili,OTTIMO,sales,990
PONTE NIZZA,NA,PV,2022,ARbs,Box,NORMALE,sales,465
PONTE NIZZA,NA,PV,2022,ARbs,Capannoni_industriali,NORMALE,sales,285
PONTE NIZZA,NA,PV,2022,ARbs,Negozi,NORMALE,sales,745
PONTE NIZZA,NA,PV,2022,ARbs,Negozi,OTTIMO,sales,895
PONTE NIZZA,NA,PV,2022,ARbs,Ville_e_Villini,NORMALE,sales,789.9999999999999
PONTE NIZZA,NA,PV,2022,ARbs,Ville_e_Villini,OTTIMO,sales,1010.0000000000001
PONTE NOSSA,NA,BG,2011,eSY6,Abitazioni_civili,NORMALE,rents,5.101682887798351
PONTE NOSSA,NA,BG,2011,eSY6,Abitazioni_civili,NORMALE,sales,1050.3918857565786
PONTE NOSSA,NA,BG,2011,eSY6,Abitazioni_di_tipo_economico,NORMALE,rents,4.672458809785428
PONTE NOSSA,NA,BG,2011,eSY6,Abitazioni_di_tipo_economico,NORMALE,sales,943.7758439745129
PONTE NOSSA,NA,BG,2011,eSY6,Box,NORMALE,rents,2.8154751866621273
PONTE NOSSA,NA,BG,2011,eSY6,Box,NORMALE,sales,642.2061036308971
PONTE NOSSA,NA,BG,2011,eSY6,Capannoni_industriali,NORMALE,rents,4.721980205664009
PONTE NOSSA,NA,BG,2011,eSY6,Capannoni_industriali,NORMALE,sales,629.1566369734969
PONTE NOSSA,NA,BG,2011,eSY6,Capannoni_tipici,NORMALE,rents,4.721980205664009
PONTE NOSSA,NA,BG,2011,eSY6,Capannoni_tipici,NORMALE,sales,629.1566369734969
PONTE NOSSA,NA,BG,2011,eSY6,Laboratori,NORMALE,rents,4.214375489041494
PONTE NOSSA,NA,BG,2011,eSY6,Laboratori,NORMALE,sales,652.8590784469542
PONTE NOSSA,NA,BG,2011,eSY6,Magazzini,NORMALE,rents,1.8733829507036357
PONTE NOSSA,NA,BG,2011,eSY6,Magazzini,NORMALE,sales,326.8186311494409
PONTE NOSSA,NA,BG,2011,eSY6,Negozi,NORMALE,rents,6.6122399817708715
PONTE NOSSA,NA,BG,2011,eSY6,Negozi,NORMALE,sales,1236.5934966959703
PONTE NOSSA,NA,BG,2011,eSY6,Uffici,NORMALE,rents,5.189029997721359
PONTE NOSSA,NA,BG,2011,eSY6,Uffici,NORMALE,sales,1052.0784978352908
PONTE NOSSA,NA,BG,2011,eSY6,Ville_e_Villini,NORMALE,rents,5.996765901407272
PONTE NOSSA,NA,BG,2011,eSY6,Ville_e_Villini,NORMALE,sales,1241.6338029657993
PONTE NOSSA,NA,BG,2015,eSY6,Abitazioni_civili,NORMALE,rents,4.045065922278331
PONTE NOSSA,NA,BG,2015,eSY6,Abitazioni_civili,NORMALE,sales,900.4388434320981
PONTE NOSSA,NA,BG,2015,eSY6,Abitazioni_di_tipo_economico,NORMALE,rents,4.069417244694058
PONTE NOSSA,NA,BG,2015,eSY6,Abitazioni_di_tipo_economico,NORMALE,sales,816.4829183816165
PONTE NOSSA,NA,BG,2015,eSY6,Box,NORMALE,rents,2.4070708179158964
PONTE NOSSA,NA,BG,2015,eSY6,Box,NORMALE,sales,517.730789517506
PONTE NOSSA,NA,BG,2015,eSY6,Capannoni_industriali,NORMALE,rents,4.699999999999998
PONTE NOSSA,NA,BG,2015,eSY6,Capannoni_industriali,NORMALE,sales,681.5638712334917
PONTE NOSSA,NA,BG,2015,eSY6,Capannoni_tipici,NORMALE,rents,4.65067023807663
PONTE NOSSA,NA,BG,2015,eSY6,Capannoni_tipici,NORMALE,sales,652.4681332822992
PONTE NOSSA,NA,BG,2015,eSY6,Laboratori,NORMALE,rents,3.6867606077033117
PONTE NOSSA,NA,BG,2015,eSY6,Laboratori,NORMALE,sales,659.1656024499827
PONTE NOSSA,NA,BG,2015,eSY6,Magazzini,NORMALE,rents,2.014302204902107
PONTE NOSSA,NA,BG,2015,eSY6,Magazzini,NORMALE,sales,334.083870665286
PONTE NOSSA,NA,BG,2015,eSY6,Negozi,NORMALE,rents,5.5183535998243896
PONTE NOSSA,NA,BG,2015,eSY6,Negozi,NORMALE,sales,1084.1767999121946
PONTE NOSSA,NA,BG,2015,eSY6,Uffici,NORMALE,rents,5.050000000000002
PONTE NOSSA,NA,BG,2015,eSY6,Uffici,NORMALE,sales,1072.6928774183755
PONTE NOSSA,NA,BG,2015,eSY6,Ville_e_Villini,NORMALE,rents,5.225369119592167
PONTE NOSSA,NA,BG,2015,eSY6,Ville_e_Villini,NORMALE,sales,1078.4440131872586
PONTE NOSSA,NA,BG,2019,eSY6,Abitazioni_civili,NORMALE,rents,2.363967853908969
PONTE NOSSA,NA,BG,2019,eSY6,Abitazioni_civili,NORMALE,sales,900.4190332912758
PONTE NOSSA,NA,BG,2019,eSY6,Abitazioni_di_tipo_economico,NORMALE,rents,4.059697158265146
