mun,mun_code,year,r.median
MASCALI,87023,2022,14048.951048951049
MASCALUCIA,87024,2001,12097.806215722121
MASCALUCIA,87024,2004,13111.502864698106
MASCALUCIA,87024,2011,14771.812080536914
MASCALUCIA,87024,2015,15394.33962264151
MASCALUCIA,87024,2019,15834.146341463415
MASCALUCIA,87024,2020,15623.774509803923
MASCALUCIA,87024,2021,16488.835053718136
MASCALUCIA,87024,2022,17436.625349860056
MASCHITO,76047,2001,6958.384332925336
MASCHITO,76047,2004,7462.686567164179
MASCHITO,76047,2011,8430.493273542601
MASCHITO,76047,2015,9908.088235294117
MASCHITO,76047,2019,10379.213483146068
MASCHITO,76047,2020,10942.622950819672
MASCHITO,76047,2021,10865.921787709498
MASCHITO,76047,2022,11580.882352941177
MASCIAGO PRIMO,12100,2001,12565.78947368421
MASCIAGO PRIMO,12100,2004,15982.142857142857
MASCIAGO PRIMO,12100,2011,16862.90322580645
MASCIAGO PRIMO,12100,2015,16947.916666666668
MASCIAGO PRIMO,12100,2019,17122.807017543862
MASCIAGO PRIMO,12100,2020,16452.830188679247
MASCIAGO PRIMO,12100,2021,16629.629629629628
MASCIAGO PRIMO,12100,2022,16349.056603773584
MASER,26039,2001,11801.87637969095
MASER,26039,2004,12895.27027027027
MASER,26039,2011,16262.755102040817
MASER,26039,2015,17615.60904449307
MASER,26039,2019,18965.633423180592
MASER,26039,2020,18664.21404682274
MASER,26039,2021,19381.48667601683
MASER,26039,2022,20132.8125
MASERA,103042,2001,12373.271889400921
MASERA,103042,2004,14659.685863874345
MASERA,103042,2011,16862.3417721519
MASERA,103042,2015,18230.421686746988
MASERA,103042,2019,18410.394265232975
MASERA,103042,2020,18758.992805755395
MASERA,103042,2021,19301.785714285714
MASERA,103042,2022,19727.42474916388
MASERA DI PADOVA,28048,2001,13268.407534246577
MASERA DI PADOVA,28048,2004,14736.842105263158
MASERA DI PADOVA,28048,2011,17227.607096495023
MASERA DI PADOVA,28048,2015,18041.086350974932
MASERA DI PADOVA,28048,2019,19170.773886727195
MASERA DI PADOVA,28048,2020,18842.564326210206
MASERA DI PADOVA,28048,2021,19417.565817867933
MASERA DI PADOVA,28048,2022,20528.509719222464
MASERADA SUL PIAVE,26040,2001,13802.738712065138
MASERADA SUL PIAVE,26040,2004,15210.855528652139
MASERADA SUL PIAVE,26040,2011,17525.5530129672
MASERADA SUL PIAVE,26040,2015,18834.371350720125
MASERADA SUL PIAVE,26040,2019,19796.928982725527
MASERADA SUL PIAVE,26040,2020,19532.48480243161
MASERADA SUL PIAVE,26040,2021,20151.737451737452
MASERADA SUL PIAVE,26040,2022,20952.38095238095
MASI,28049,2001,10226.063829787234
MASI,28049,2004,11359.649122807019
MASI,28049,2011,13482.758620689656
MASI,28049,2015,14718.75
MASI,28049,2019,16253.318584070796
MASI,28049,2020,15805.813953488372
MASI,28049,2021,16891.71974522293
MASI,28049,2022,17996.938775510203
MASI TORELLO,38012,2001,11930.07662835249
MASI TORELLO,38012,2004,13074.003795066414
MASI TORELLO,38012,2011,15508.064516129032
MASI TORELLO,38012,2015,16702.189781021898
MASI TORELLO,38012,2019,18309.065934065933
MASI TORELLO,38012,2020,18585.34946236559
MASI TORELLO,38012,2021,19177.027027027027
MASI TORELLO,38012,2022,19754.109589041098
MASIO,6091,2001,12564.655172413793
MASIO,6091,2004,13571.42857142857
MASIO,6091,2011,17704.275534441804
MASIO,6091,2015,18973.821989528795
MASIO,6091,2019,20063.013698630137
MASIO,6091,2020,19911.267605633802
MASIO,6091,2021,20314.084507042255
MASIO,6091,2022,21010.144927536232
MASLIANICO,13144,2001,13768.65671641791
MASLIANICO,13144,2004,14912.79069767442
MASLIANICO,13144,2011,16960.327455919396
MASLIANICO,13144,2015,17515.19536903039
MASLIANICO,13144,2019,17340.425531914894
MASLIANICO,13144,2020,16535.714285714286
MASLIANICO,13144,2021,17099.033816425122
MASLIANICO,13144,2022,17750.000000000004
MASON VICENTINO,24058,2001,12057.086614173228
MASON VICENTINO,24058,2004,13631.97424892704
MASON VICENTINO,24058,2011,16325.672645739909
MASON VICENTINO,24058,2015,17029.126213592233
MASONE,10032,2001,13068.350668647847
MASONE,10032,2004,14603.70994940978
MASONE,10032,2011,17308.31739961759
MASONE,10032,2015,18534.136546184738
MASONE,10032,2019,19470.47047047047
MASONE,10032,2020,19198.984771573603
MASONE,10032,2021,20066.560170394034
MASONE,10032,2022,20847.116430903156
MASSA,45010,2001,12475.753080785029
MASSA,45010,2004,13817.705825710158
MASSA,45010,2011,16115.916284477747
MASSA,45010,2015,17075.934816417608
MASSA,45010,2019,17660.722793166813
MASSA,45010,2020,17474.866532621505
MASSA,45010,2021,18228.043609933375
MASSA,45010,2022,18966.978297161935
MASSA DALBE,66054,2001,9227.099236641221
MASSA DALBE,66054,2004,10582.191780821919
MASSA DALBE,66054,2011,14283.216783216785
MASSA DALBE,66054,2015,14872.262773722628
MASSA DALBE,66054,2019,17089.147286821706
MASSA DALBE,66054,2020,17264.70588235294
MASSA DALBE,66054,2021,18137.037037037036
MASSA DALBE,66054,2022,18640.287769784172
MASSA DI SOMMA,63092,2001,10850.903614457831
MASSA DI SOMMA,63092,2004,12052.341597796145
MASSA DI SOMMA,63092,2011,13231.197771587744
MASSA DI SOMMA,63092,2015,12927.631578947367
MASSA DI SOMMA,63092,2019,12845.052083333332
MASSA DI SOMMA,63092,2020,12912.912912912914
MASSA DI SOMMA,63092,2021,14079.34131736527
MASSA DI SOMMA,63092,2022,14335.714285714286
MASSA E COZZILE,47008,2001,12210.175145954963
MASSA E COZZILE,47008,2004,13406.593406593405
MASSA E COZZILE,47008,2011,15810.768426555149
MASSA E COZZILE,47008,2015,16538.211382113823
MASSA E COZZILE,47008,2019,17265.895953757226
MASSA E COZZILE,47008,2020,16944.71811713191
MASSA E COZZILE,47008,2021,17608.187134502925
MASSA E COZZILE,47008,2022,18638.903394255874
MASSA FERMANA,44028,2001,8836.104513064132
MASSA FERMANA,44028,2004,10412.844036697248
