mun,zip,prov,year,geom_id,bin_pop,percentile_bin,r_bin
CASALBORE,NA,AV,2011,xi63,0.02606855290009724,"[0.9,1)","[4.53e+04,Inf)"
CASALBORGONE,NA,TO,2011,56rQ,0.47408434682806233,"[0,0.5)","[0,1.6e+04)"
CASALBORGONE,NA,TO,2011,56rQ,0.41800612239458534,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALBORGONE,NA,TO,2011,56rQ,0.10790953077735232,"[0.9,1)","[4.53e+04,Inf)"
CASALBUONO,NA,SA,2011,FL7u,0.6892392544441098,"[0,0.5)","[0,1.6e+04)"
CASALBUONO,NA,SA,2011,FL7u,0.27352524916874354,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALBUONO,NA,SA,2011,FL7u,0.03723549638714663,"[0.9,1)","[4.53e+04,Inf)"
CASALBUTTANO ED UNITI,NA,CR,2011,PtEN,0.46615155414666004,"[0,0.5)","[0,1.6e+04)"
CASALBUTTANO ED UNITI,NA,CR,2011,PtEN,0.4638455201941895,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALBUTTANO ED UNITI,NA,CR,2011,PtEN,0.07000292565915045,"[0.9,1)","[4.53e+04,Inf)"
CASALCIPRANO,NA,CB,2011,nWiY,0.75817564974621,"[0,0.5)","[0,1.6e+04)"
CASALCIPRANO,NA,CB,2011,nWiY,0.22523245054928254,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALCIPRANO,NA,CB,2011,nWiY,0.016591899704507473,"[0.9,1)","[4.53e+04,Inf)"
CASALDUNI,NA,BN,2011,5sdu,0.750366937438736,"[0,0.5)","[0,1.6e+04)"
CASALDUNI,NA,BN,2011,5sdu,0.21826729620899488,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALDUNI,NA,BN,2011,5sdu,0.031365766352269175,"[0.9,1)","[4.53e+04,Inf)"
CASALE CORTE CERRO,NA,VB,2011,Jy7Q,0.42157555648980966,"[0,0.5)","[0,1.6e+04)"
CASALE CORTE CERRO,NA,VB,2011,Jy7Q,0.49898259692197205,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE CORTE CERRO,NA,VB,2011,Jy7Q,0.07944184658821829,"[0.9,1)","[4.53e+04,Inf)"
CASALE CREMASCO VIDOLASCO,NA,CR,2011,CWiS,0.4180899658162178,"[0,0.5)","[0,1.6e+04)"
CASALE CREMASCO VIDOLASCO,NA,CR,2011,CWiS,0.5053838414615278,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE CREMASCO VIDOLASCO,NA,CR,2011,CWiS,0.07652619272225436,"[0.9,1)","[4.53e+04,Inf)"
CASALE DI SCODOSIA,NA,PD,2011,GFVU,0.5866914727915277,"[0,0.5)","[0,1.6e+04)"
CASALE DI SCODOSIA,NA,PD,2011,GFVU,0.37017452412076524,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE DI SCODOSIA,NA,PD,2011,GFVU,0.043134003087707096,"[0.9,1)","[4.53e+04,Inf)"
CASALE LITTA,NA,VA,2011,nEUq,0.4108664928849711,"[0,0.5)","[0,1.6e+04)"
CASALE LITTA,NA,VA,2011,nEUq,0.4998885758068756,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE LITTA,NA,VA,2011,nEUq,0.08924493130815325,"[0.9,1)","[4.53e+04,Inf)"
CASALE MARITTIMO,NA,PI,2011,ARbR,0.5481464054479309,"[0,0.5)","[0,1.6e+04)"
CASALE MARITTIMO,NA,PI,2011,ARbR,0.3516969073537365,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE MARITTIMO,NA,PI,2011,ARbR,0.1001566871983326,"[0.9,1)","[4.53e+04,Inf)"
CASALE MONFERRATO,NA,AL,2011,s3I8,0.46001850319331206,"[0,0.5)","[0,1.6e+04)"
CASALE MONFERRATO,NA,AL,2011,s3I8,0.4402989857713,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE MONFERRATO,NA,AL,2011,s3I8,0.09968251103538794,"[0.9,1)","[4.53e+04,Inf)"
CASALE SUL SILE,NA,TV,2011,J7Aa,0.3998074182491236,"[0,0.5)","[0,1.6e+04)"
CASALE SUL SILE,NA,TV,2011,J7Aa,0.49457556895504606,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALE SUL SILE,NA,TV,2011,J7Aa,0.10561701279583036,"[0.9,1)","[4.53e+04,Inf)"
CASALECCHIO DI RENO,NA,BO,2011,OdyJ,0.37466834038187913,"[0,0.5)","[0,1.6e+04)"
CASALECCHIO DI RENO,NA,BO,2011,OdyJ,0.48248009608010867,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALECCHIO DI RENO,NA,BO,2011,OdyJ,0.1428515635380122,"[0.9,1)","[4.53e+04,Inf)"
CASALEGGIO BOIRO,NA,AL,2011,uLQ2,0.45442409377626064,"[0,0.5)","[0,1.6e+04)"
CASALEGGIO BOIRO,NA,AL,2011,uLQ2,0.4487268608506411,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALEGGIO BOIRO,NA,AL,2011,uLQ2,0.09684904537309824,"[0.9,1)","[4.53e+04,Inf)"
CASALEGGIO NOVARA,NA,NO,2011,s6d8,0.42621559003792187,"[0,0.5)","[0,1.6e+04)"
CASALEGGIO NOVARA,NA,NO,2011,s6d8,0.48771458510118804,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALEGGIO NOVARA,NA,NO,2011,s6d8,0.0860698248608901,"[0.9,1)","[4.53e+04,Inf)"
CASALEONE,NA,VR,2011,kFWK,0.5949597781260405,"[0,0.5)","[0,1.6e+04)"
CASALEONE,NA,VR,2011,kFWK,0.3600359941174178,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALEONE,NA,VR,2011,kFWK,0.04500422775654167,"[0.9,1)","[4.53e+04,Inf)"
CASALETTO CEREDANO,NA,CR,2011,YvGE,0.42999598438826203,"[0,0.5)","[0,1.6e+04)"
CASALETTO CEREDANO,NA,CR,2011,YvGE,0.4852163424801833,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALETTO CEREDANO,NA,CR,2011,YvGE,0.08478767313155466,"[0.9,1)","[4.53e+04,Inf)"
CASALETTO DI SOPRA,NA,CR,2011,5hVQ,0.5021834356884738,"[0,0.5)","[0,1.6e+04)"
CASALETTO DI SOPRA,NA,CR,2011,5hVQ,0.44150234787981757,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALETTO DI SOPRA,NA,CR,2011,5hVQ,0.05631421643170864,"[0.9,1)","[4.53e+04,Inf)"
CASALETTO LODIGIANO,NA,LO,2011,UKs5,0.39002344922929494,"[0,0.5)","[0,1.6e+04)"
CASALETTO LODIGIANO,NA,LO,2011,UKs5,0.5103913716059569,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALETTO LODIGIANO,NA,LO,2011,UKs5,0.09958517916474818,"[0.9,1)","[4.53e+04,Inf)"
CASALETTO SPARTANO,NA,SA,2011,kQaj,0.8248867824244127,"[0,0.5)","[0,1.6e+04)"
CASALETTO SPARTANO,NA,SA,2011,kQaj,0.15718002793524355,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALETTO SPARTANO,NA,SA,2011,kQaj,0.01793318964034374,"[0.9,1)","[4.53e+04,Inf)"
CASALETTO VAPRIO,NA,CR,2011,FN8G,0.4492957903003539,"[0,0.5)","[0,1.6e+04)"
CASALETTO VAPRIO,NA,CR,2011,FN8G,0.46075025619286175,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALETTO VAPRIO,NA,CR,2011,FN8G,0.08995395350678437,"[0.9,1)","[4.53e+04,Inf)"
CASALFIUMANESE,NA,BO,2011,A56s,0.45706262890629196,"[0,0.5)","[0,1.6e+04)"
CASALFIUMANESE,NA,BO,2011,A56s,0.4535348912704668,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALFIUMANESE,NA,BO,2011,A56s,0.08940247982324123,"[0.9,1)","[4.53e+04,Inf)"
CASALGRANDE,NA,RE,2011,JVwa,0.3901649978360851,"[0,0.5)","[0,1.6e+04)"
CASALGRANDE,NA,RE,2011,JVwa,0.4964831416701709,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALGRANDE,NA,RE,2011,JVwa,0.11335186049374402,"[0.9,1)","[4.53e+04,Inf)"
CASALGRASSO,NA,CN,2011,SwlI,0.4983942489610097,"[0,0.5)","[0,1.6e+04)"
CASALGRASSO,NA,CN,2011,SwlI,0.4190670379710638,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALGRASSO,NA,CN,2011,SwlI,0.08253871306792648,"[0.9,1)","[4.53e+04,Inf)"
CASALINCONTRADA,NA,CH,2011,arET,0.5485480077116105,"[0,0.5)","[0,1.6e+04)"
CASALINCONTRADA,NA,CH,2011,arET,0.3845395262171316,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALINCONTRADA,NA,CH,2011,arET,0.06691246607125789,"[0.9,1)","[4.53e+04,Inf)"
CASALINO,NA,NO,2011,GknU,0.4420319171816668,"[0,0.5)","[0,1.6e+04)"
CASALINO,NA,NO,2011,GknU,0.48949594589635126,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALINO,NA,NO,2011,GknU,0.06847213692198195,"[0.9,1)","[4.53e+04,Inf)"
CASALMAGGIORE,NA,CR,2011,kYVK,0.4626686193205376,"[0,0.5)","[0,1.6e+04)"
CASALMAGGIORE,NA,CR,2011,kYVK,0.43551744977367646,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALMAGGIORE,NA,CR,2011,kYVK,0.10181393090578594,"[0.9,1)","[4.53e+04,Inf)"
CASALMAIOCCO,NA,LO,2011,bqTW,0.35731558548919806,"[0,0.5)","[0,1.6e+04)"
CASALMAIOCCO,NA,LO,2011,bqTW,0.5020095648145875,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALMAIOCCO,NA,LO,2011,bqTW,0.14067484969621447,"[0.9,1)","[4.53e+04,Inf)"
CASALMORANO,NA,CR,2011,38rW,0.44085364527653415,"[0,0.5)","[0,1.6e+04)"
CASALMORANO,NA,CR,2011,38rW,0.4771297436467533,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALMORANO,NA,CR,2011,38rW,0.08201661107671254,"[0.9,1)","[4.53e+04,Inf)"
CASALMORO,NA,MN,2011,UmxL,0.4951499401401851,"[0,0.5)","[0,1.6e+04)"
CASALMORO,NA,MN,2011,UmxL,0.43932901174350303,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALMORO,NA,MN,2011,UmxL,0.06552104811631188,"[0.9,1)","[4.53e+04,Inf)"
CASALNOCETO,NA,AL,2011,GgOU,0.4446787623998944,"[0,0.5)","[0,1.6e+04)"
CASALNOCETO,NA,AL,2011,GgOU,0.45707766025892965,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALNOCETO,NA,AL,2011,GgOU,0.09824357734117595,"[0.9,1)","[4.53e+04,Inf)"
CASALNUOVO DI NAPOLI,NA,NA,2011,NA,0.5694122405295734,"[0,0.5)","[0,1.6e+04)"
CASALNUOVO DI NAPOLI,NA,NA,2011,NA,0.36998944647942356,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALNUOVO DI NAPOLI,NA,NA,2011,NA,0.060598312991003045,"[0.9,1)","[4.53e+04,Inf)"
CASALNUOVO MONTEROTARO,NA,FG,2011,5sW2,0.7548602623670225,"[0,0.5)","[0,1.6e+04)"
CASALNUOVO MONTEROTARO,NA,FG,2011,5sW2,0.20816840271808756,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALNUOVO MONTEROTARO,NA,FG,2011,5sW2,0.03697133491488991,"[0.9,1)","[4.53e+04,Inf)"
CASALOLDO,NA,MN,2011,8u3R,0.5000070566181988,"[0,0.5)","[0,1.6e+04)"
CASALOLDO,NA,MN,2011,8u3R,0.43532007943900763,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALOLDO,NA,MN,2011,8u3R,0.06467286394279359,"[0.9,1)","[4.53e+04,Inf)"
CASALPUSTERLENGO,NA,LO,2011,UKsA,0.41961101709359827,"[0,0.5)","[0,1.6e+04)"
CASALPUSTERLENGO,NA,LO,2011,UKsA,0.4769109171656336,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALPUSTERLENGO,NA,LO,2011,UKsA,0.10347806574076812,"[0.9,1)","[4.53e+04,Inf)"
CASALROMANO,NA,MN,2011,DKJP,0.5234618499033293,"[0,0.5)","[0,1.6e+04)"
CASALROMANO,NA,MN,2011,DKJP,0.4141793904726817,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALROMANO,NA,MN,2011,DKJP,0.06235875962398896,"[0.9,1)","[4.53e+04,Inf)"
CASALSERUGO,NA,PD,2011,R87e,0.4817089407567406,"[0,0.5)","[0,1.6e+04)"
CASALSERUGO,NA,PD,2011,R87e,0.4398213812845824,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALSERUGO,NA,PD,2011,R87e,0.07846967795867699,"[0.9,1)","[4.53e+04,Inf)"
CASALUCE,NA,CE,2011,kQDd,0.6975697122497626,"[0,0.5)","[0,1.6e+04)"
CASALUCE,NA,CE,2011,kQDd,0.26097271086472507,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALUCE,NA,CE,2011,kQDd,0.041457576885512326,"[0.9,1)","[4.53e+04,Inf)"
CASALVECCHIO DI PUGLIA,NA,FG,2011,M3SK,0.7982201057806992,"[0,0.5)","[0,1.6e+04)"
CASALVECCHIO DI PUGLIA,NA,FG,2011,M3SK,0.183789928761949,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALVECCHIO DI PUGLIA,NA,FG,2011,M3SK,0.017989965457351764,"[0.9,1)","[4.53e+04,Inf)"
CASALVECCHIO SICULO,NA,ME,2011,FL26,0.7205895655132751,"[0,0.5)","[0,1.6e+04)"
CASALVECCHIO SICULO,NA,ME,2011,FL26,0.2652358830062945,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALVECCHIO SICULO,NA,ME,2011,FL26,0.014174551480430342,"[0.9,1)","[4.53e+04,Inf)"
CASALVIERI,NA,FR,2011,IxEo,0.6907615597367748,"[0,0.5)","[0,1.6e+04)"
CASALVIERI,NA,FR,2011,IxEo,0.2650673655667878,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALVIERI,NA,FR,2011,IxEo,0.04417107469643744,"[0.9,1)","[4.53e+04,Inf)"
CASALVOLONE,NA,NO,2011,RHae,0.44653257139150804,"[0,0.5)","[0,1.6e+04)"
CASALVOLONE,NA,NO,2011,RHae,0.4825209637506218,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALVOLONE,NA,NO,2011,RHae,0.07094646485787015,"[0.9,1)","[4.53e+04,Inf)"
CASALZUIGNO,NA,VA,2011,9OmF,0.5010625686414408,"[0,0.5)","[0,1.6e+04)"
CASALZUIGNO,NA,VA,2011,9OmF,0.42257740032149116,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASALZUIGNO,NA,VA,2011,9OmF,0.07636003103706801,"[0.9,1)","[4.53e+04,Inf)"
CASAMARCIANO,NA,NA,2011,NA,0.5875314795456493,"[0,0.5)","[0,1.6e+04)"
CASAMARCIANO,NA,NA,2011,NA,0.3425391875485787,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAMARCIANO,NA,NA,2011,NA,0.06992933290577197,"[0.9,1)","[4.53e+04,Inf)"
CASAMASSIMA,NA,BA,2011,seTm,0.590967852759392,"[0,0.5)","[0,1.6e+04)"
CASAMASSIMA,NA,BA,2011,seTm,0.33518558624631434,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAMASSIMA,NA,BA,2011,seTm,0.07384656099429365,"[0.9,1)","[4.53e+04,Inf)"
CASAMICCIOLA TERME,NA,NA,2011,NA,0.5730000335735098,"[0,0.5)","[0,1.6e+04)"
CASAMICCIOLA TERME,NA,NA,2011,NA,0.34083351270020257,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAMICCIOLA TERME,NA,NA,2011,NA,0.08616645372628762,"[0.9,1)","[4.53e+04,Inf)"
CASANDRINO,NA,NA,2011,NA,0.6147711242516386,"[0,0.5)","[0,1.6e+04)"
CASANDRINO,NA,NA,2011,NA,0.331699225552751,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASANDRINO,NA,NA,2011,NA,0.0535296501956104,"[0.9,1)","[4.53e+04,Inf)"
CASANOVA ELVO,NA,VC,2011,IOvB,0.4624441898351911,"[0,0.5)","[0,1.6e+04)"
CASANOVA ELVO,NA,VC,2011,IOvB,0.49902834273766794,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASANOVA ELVO,NA,VC,2011,IOvB,0.03852746742714097,"[0.9,1)","[4.53e+04,Inf)"
CASANOVA LERRONE,NA,SV,2011,C0DS,0.6858115537057919,"[0,0.5)","[0,1.6e+04)"
CASANOVA LERRONE,NA,SV,2011,C0DS,0.2736074233041089,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASANOVA LERRONE,NA,SV,2011,C0DS,0.040581022990099136,"[0.9,1)","[4.53e+04,Inf)"
CASANOVA LONATI,NA,PV,2011,HkbV,0.4670495307206957,"[0,0.5)","[0,1.6e+04)"
CASANOVA LONATI,NA,PV,2011,HkbV,0.44522888765203955,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASANOVA LONATI,NA,PV,2011,HkbV,0.08772158162726473,"[0.9,1)","[4.53e+04,Inf)"
CASAPE,NA,RM,2011,Smld,0.551235679327113,"[0,0.5)","[0,1.6e+04)"
CASAPE,NA,RM,2011,Smld,0.4010385218632654,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAPE,NA,RM,2011,Smld,0.04772579880962158,"[0.9,1)","[4.53e+04,Inf)"
CASAPESENNA,NA,CE,2011,Uktt,0.7534113568689632,"[0,0.5)","[0,1.6e+04)"
CASAPESENNA,NA,CE,2011,Uktt,0.21509087811078276,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAPESENNA,NA,CE,2011,Uktt,0.03149776502025403,"[0.9,1)","[4.53e+04,Inf)"
CASAPINTA,NA,BI,2011,M3Qr,0.44850014281993067,"[0,0.5)","[0,1.6e+04)"
CASAPINTA,NA,BI,2011,M3Qr,0.49004494374940744,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAPINTA,NA,BI,2011,M3Qr,0.061454913430661895,"[0.9,1)","[4.53e+04,Inf)"
CASAPROTA,NA,RI,2011,oDfy,0.5584237109962685,"[0,0.5)","[0,1.6e+04)"
CASAPROTA,NA,RI,2011,oDfy,0.37997224100622273,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAPROTA,NA,RI,2011,oDfy,0.06160404799750874,"[0.9,1)","[4.53e+04,Inf)"
CASAPULLA,NA,CE,2011,ZqFi,0.5413681307804994,"[0,0.5)","[0,1.6e+04)"
CASAPULLA,NA,CE,2011,ZqFi,0.3746986604193909,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAPULLA,NA,CE,2011,ZqFi,0.08393320880010968,"[0.9,1)","[4.53e+04,Inf)"
CASARANO,NA,LE,2011,oD8N,0.682437721778873,"[0,0.5)","[0,1.6e+04)"
CASARANO,NA,LE,2011,oD8N,0.27028372133992884,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASARANO,NA,LE,2011,oD8N,0.0472785568811982,"[0.9,1)","[4.53e+04,Inf)"
CASARGO,NA,LC,2011,9LpR,0.5128829407811161,"[0,0.5)","[0,1.6e+04)"
CASARGO,NA,LC,2011,9LpR,0.41531218010279825,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASARGO,NA,LC,2011,9LpR,0.07180487911608568,"[0.9,1)","[4.53e+04,Inf)"
CASARILE,NA,MI,2011,tuJy,0.3801829607615474,"[0,0.5)","[0,1.6e+04)"
CASARILE,NA,MI,2011,tuJy,0.5050784092036855,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASARILE,NA,MI,2011,tuJy,0.11473863003476703,"[0.9,1)","[4.53e+04,Inf)"
CASARSA DELLA DELIZIA,NA,PN,2011,qTd5,0.44691165573642266,"[0,0.5)","[0,1.6e+04)"
CASARSA DELLA DELIZIA,NA,PN,2011,qTd5,0.46578309081713565,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASARSA DELLA DELIZIA,NA,PN,2011,qTd5,0.08730525344644169,"[0.9,1)","[4.53e+04,Inf)"
CASARZA LIGURE,NA,GE,2011,M97n,0.45215695040043924,"[0,0.5)","[0,1.6e+04)"
CASARZA LIGURE,NA,GE,2011,M97n,0.4630399033854127,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASARZA LIGURE,NA,GE,2011,M97n,0.08480314621414808,"[0.9,1)","[4.53e+04,Inf)"
CASASCO,NA,AL,2011,R0oe,0.5403381823393267,"[0,0.5)","[0,1.6e+04)"
CASASCO,NA,AL,2011,R0oe,0.4100144891444777,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASASCO,NA,AL,2011,R0oe,0.04964732851619558,"[0.9,1)","[4.53e+04,Inf)"
CASATENOVO,NA,LC,2011,xDPB,0.37044222302324975,"[0,0.5)","[0,1.6e+04)"
CASATENOVO,NA,LC,2011,xDPB,0.4924182403834602,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASATENOVO,NA,LC,2011,xDPB,0.13713953659329003,"[0.9,1)","[4.53e+04,Inf)"
CASATISMA,NA,PV,2011,eUV6,0.4792746769156374,"[0,0.5)","[0,1.6e+04)"
CASATISMA,NA,PV,2011,eUV6,0.44185435803634854,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASATISMA,NA,PV,2011,eUV6,0.07887096504801405,"[0.9,1)","[4.53e+04,Inf)"
CASAVATORE,NA,NA,2011,NA,0.5635926507027641,"[0,0.5)","[0,1.6e+04)"
CASAVATORE,NA,NA,2011,NA,0.37133846856989294,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAVATORE,NA,NA,2011,NA,0.06506888072734296,"[0.9,1)","[4.53e+04,Inf)"
CASAZZA,NA,BG,2011,QysA,0.48397586826905,"[0,0.5)","[0,1.6e+04)"
CASAZZA,NA,BG,2011,QysA,0.4344106965060595,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASAZZA,NA,BG,2011,QysA,0.08161343522489051,"[0.9,1)","[4.53e+04,Inf)"
CASCIA,NA,PG,2011,bnaJ,0.6371765940842834,"[0,0.5)","[0,1.6e+04)"
CASCIA,NA,PG,2011,bnaJ,0.31757126780923717,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASCIA,NA,PG,2011,bnaJ,0.045252138106479434,"[0.9,1)","[4.53e+04,Inf)"
CASCIAGO,NA,VA,2011,x6Wo,0.38502647624873415,"[0,0.5)","[0,1.6e+04)"
CASCIAGO,NA,VA,2011,x6Wo,0.44138710536492515,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASCIAGO,NA,VA,2011,x6Wo,0.1735864183863407,"[0.9,1)","[4.53e+04,Inf)"
CASCIANA TERME,NA,PI,2011,NA,0.5156218416983579,"[0,0.5)","[0,1.6e+04)"
CASCIANA TERME,NA,PI,2011,NA,0.40552860750435804,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASCIANA TERME,NA,PI,2011,NA,0.07884955079728406,"[0.9,1)","[4.53e+04,Inf)"
CASCINA,NA,PI,2011,eHqr,0.45606663594669833,"[0,0.5)","[0,1.6e+04)"
CASCINA,NA,PI,2011,eHqr,0.4475761879557188,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASCINA,NA,PI,2011,eHqr,0.09635717609758288,"[0.9,1)","[4.53e+04,Inf)"
CASCINETTE DIVREA,NA,TO,2011,F54G,0.3691987674823487,"[0,0.5)","[0,1.6e+04)"
CASCINETTE DIVREA,NA,TO,2011,F54G,0.49710186383374555,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASCINETTE DIVREA,NA,TO,2011,F54G,0.13369936868390575,"[0.9,1)","[4.53e+04,Inf)"
CASEI GEROLA,NA,PV,2011,s9g8,0.4399630663662565,"[0,0.5)","[0,1.6e+04)"
CASEI GEROLA,NA,PV,2011,s9g8,0.4874738231362771,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASEI GEROLA,NA,PV,2011,s9g8,0.07256311049746644,"[0.9,1)","[4.53e+04,Inf)"
CASELETTE,NA,TO,2011,kRrK,0.3996243823550994,"[0,0.5)","[0,1.6e+04)"
CASELETTE,NA,TO,2011,kRrK,0.4770614118012237,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASELETTE,NA,TO,2011,kRrK,0.12331420584367692,"[0.9,1)","[4.53e+04,Inf)"
CASELLA,NA,GE,2011,poek,0.39383214701433855,"[0,0.5)","[0,1.6e+04)"
CASELLA,NA,GE,2011,poek,0.4873316185267692,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASELLA,NA,GE,2011,poek,0.11883623445889224,"[0.9,1)","[4.53e+04,Inf)"
CASELLE IN PITTARI,NA,SA,2011,iN6k,0.7802718852568677,"[0,0.5)","[0,1.6e+04)"
CASELLE IN PITTARI,NA,SA,2011,iN6k,0.18677507738741705,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASELLE IN PITTARI,NA,SA,2011,iN6k,0.0329530373557152,"[0.9,1)","[4.53e+04,Inf)"
CASELLE LANDI,NA,LO,2011,31Oh,0.5035169977318962,"[0,0.5)","[0,1.6e+04)"
CASELLE LANDI,NA,LO,2011,31Oh,0.41216868209643043,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASELLE LANDI,NA,LO,2011,31Oh,0.0843143201716734,"[0.9,1)","[4.53e+04,Inf)"
CASELLE LURANI,NA,LO,2011,DcEX,0.42291741722867204,"[0,0.5)","[0,1.6e+04)"
CASELLE LURANI,NA,LO,2011,DcEX,0.49185363370085844,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASELLE LURANI,NA,LO,2011,DcEX,0.08522894907046952,"[0.9,1)","[4.53e+04,Inf)"
CASELLE TORINESE,NA,TO,2011,34BW,0.4127196035070692,"[0,0.5)","[0,1.6e+04)"
CASELLE TORINESE,NA,TO,2011,34BW,0.4867314852361489,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASELLE TORINESE,NA,TO,2011,34BW,0.10054891125678189,"[0.9,1)","[4.53e+04,Inf)"
CASERTA,NA,CE,2011,Smbp,0.43109042630400485,"[0,0.5)","[0,1.6e+04)"
CASERTA,NA,CE,2011,Smbp,0.41509244168204884,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASERTA,NA,CE,2011,Smbp,0.1538171320139463,"[0.9,1)","[4.53e+04,Inf)"
CASIER,NA,TV,2011,t4Ry,0.3843741484366037,"[0,0.5)","[0,1.6e+04)"
CASIER,NA,TV,2011,t4Ry,0.4742749607284858,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASIER,NA,TV,2011,t4Ry,0.14135089083491048,"[0.9,1)","[4.53e+04,Inf)"
CASIGNANA,NA,RC,2011,DzSL,0.7572392369074266,"[0,0.5)","[0,1.6e+04)"
CASIGNANA,NA,RC,2011,DzSL,0.20875871901004894,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASIGNANA,NA,RC,2011,DzSL,0.034002044082524496,"[0.9,1)","[4.53e+04,Inf)"
CASINA,NA,RE,2011,yadr,0.4824611391945492,"[0,0.5)","[0,1.6e+04)"
CASINA,NA,RE,2011,yadr,0.4337227288333754,"[0.5,0.9)","[1.6e+04,4.53e+04)"
CASINA,NA,RE,2011,yadr,0.08381613197207538,"[0.9,1)","[4.53e+04,Inf)"
CASIRATE DADDA,NA,BG,2011,Qy8A,0.42053246802155425,"[0,0.5)","[0,1.6e+04)"
